BBL,Borough,Block,Lot,Name of Plan,Date Adopted,Status,Expiration,Last Updated,Disposition,Filterable Disposition,Source,Justification for Inclusion
1012180064,1,1218,64,West Side,1962,Expired,2002,2000,Residential/Commercial - Partially tax-exempt housing at moderate rentals or carrying charges,,HPD,
1012180107,1,1218,107,West Side,1962,Expired,2002,2000,Residential/Commercial - Partially tax-exempt housing at moderate rentals or carrying charges,,HPD,
1012180157,1,1218,157,West Side,1962,Expired,2002,2000,Residential/Commercial - Partially tax-exempt housing at moderate rentals or carrying charges,,HPD,
1012180010,1,1218,10,West Side,1962,Expired,2002,2000,Residential/Commercial,,HPD,
1012180029,1,1218,29,West Side,1962,Expired,2002,2000,Residential/Commercial,,HPD,
1012180030,1,1218,30,West Side,1962,Expired,2002,2000,Residential/Commercial,,HPD,
1012180031,1,1218,31,West Side,1962,Expired,2002,2000,Residential/Commercial,,HPD,
1012180032,1,1218,32,West Side,1962,Expired,2002,2000,Residential/Commercial,,HPD,
1012180033,1,1218,33,West Side,1962,Expired,2002,2000,Residential/Commercial,,HPD,
1012180034,1,1218,34,West Side,1962,Expired,2002,2000,Residential/Commercial,,HPD,
1012180037,1,1218,37,West Side,1962,Expired,2002,2000,Residential/Commercial,,HPD,
1012180128,1,1218,128,West Side,1962,Expired,2002,2000,Residential/Commercial,,HPD,
1012180129,1,1218,129,West Side,1962,Expired,2002,2000,Residential/Commercial,,HPD,
1012180028,1,1218,28,West Side,1962,Expired,2002,2000,Market rate housing,,HPD,
1012180137,1,1218,137,West Side,1962,Expired,2002,2000,Market rate housing,,HPD,
1012180036,1,1218,36,West Side,1962,Expired,2002,2000,Low and moderate income housing subsidized under appropriate public assistance programs,,HPD,
1012180046,1,1218,46,West Side,1962,Expired,2002,2000,Low and moderate income housing subsidized under appropriate public assistance programs,,HPD,
1012010001,1,1201,1,West Side,1962,Expired,2002,2000,Low and moderate income housing subsidized under appropriate public assistance programs,,HPD,
1012010002,1,1201,2,West Side,1962,Expired,2002,2000,Low and moderate income housing subsidized under appropriate public assistance programs,,HPD,
1012010003,1,1201,3,West Side,1962,Expired,2002,2000,Low and moderate income housing subsidized under appropriate public assistance programs,,HPD,
1012010004,1,1201,4,West Side,1962,Expired,2002,2000,Low and moderate income housing subsidized under appropriate public assistance programs,,HPD,
1012010005,1,1201,5,West Side,1962,Expired,2002,2000,Low and moderate income housing subsidized under appropriate public assistance programs,,HPD,
1012010006,1,1201,6,West Side,1962,Expired,2002,2000,Low and moderate income housing subsidized under appropriate public assistance programs,,HPD,
1012010007,1,1201,7,West Side,1962,Expired,2002,2000,Low and moderate income housing subsidized under appropriate public assistance programs,,HPD,
1012010063,1,1201,63,West Side,1962,Expired,2002,2000,Low and moderate income housing subsidized under appropriate public assistance programs,,HPD,
1001610001,1,161,1,Park Row Extension,1961,Expired,2001,1964,multi-family residential,,HPD,
1001610002,1,161,2,Park Row Extension,1961,Expired,2001,1964,multi-family residential,,HPD,
1001610003,1,161,3,Park Row Extension,1961,Expired,2001,1964,multi-family residential,,HPD,
1001610006,1,161,6,Park Row Extension,1961,Expired,2001,1964,multi-family residential,,HPD,
1001610007,1,161,7,Park Row Extension,1961,Expired,2001,1964,multi-family residential,,HPD,
1001610008,1,161,8,Park Row Extension,1961,Expired,2001,1964,multi-family residential,,HPD,
1001610009,1,161,9,Park Row Extension,1961,Expired,2001,1964,multi-family residential,,HPD,
1001610010,1,161,10,Park Row Extension,1961,Expired,2001,1964,multi-family residential,,HPD,
1001610011,1,161,11,Park Row Extension,1961,Expired,2001,1964,multi-family residential,,HPD,
1001610012,1,161,12,Park Row Extension,1961,Expired,2001,1964,multi-family residential,,HPD,
1001610013,1,161,13,Park Row Extension,1961,Expired,2001,1964,multi-family residential,,HPD,
1001610015,1,161,15,Park Row Extension,1961,Expired,2001,1964,multi-family residential,,HPD,
1001610016,1,161,16,Park Row Extension,1961,Expired,2001,1964,multi-family residential,,HPD,
1001610018,1,161,18,Park Row Extension,1961,Expired,2001,1964,multi-family residential,,HPD,
1001610019,1,161,19,Park Row Extension,1961,Expired,2001,1964,multi-family residential,,HPD,
1001610023,1,161,23,Park Row Extension,1961,Expired,2001,1964,multi-family residential,,HPD,
1001610024,1,161,24,Park Row Extension,1961,Expired,2001,1964,multi-family residential,,HPD,
1001610025,1,161,25,Park Row Extension,1961,Expired,2001,1964,multi-family residential,,HPD,
1001610028,1,161,28,Park Row Extension,1961,Expired,2001,1964,multi-family residential,,HPD,
1001610029,1,161,29,Park Row Extension,1961,Expired,2001,1964,multi-family residential,,HPD,
1001600045,1,160,45,Park Row Extension,1961,Expired,2001,1964,part multi-family residential; part street,,HPD,
1001600046,1,160,46,Park Row Extension,1961,Expired,2001,1964,part multi-family residential; part street,,HPD,
1001600047,1,160,47,Park Row Extension,1961,Expired,2001,1964,part multi-family residential; part street,,HPD,
1001600049,1,160,49,Park Row Extension,1961,Expired,2001,1964,multi-family residential,,HPD,
1001600051,1,160,51,Park Row Extension,1961,Expired,2001,1964,part multi-family residential; part street,,HPD,
1001600052,1,160,52,Park Row Extension,1961,Expired,2001,1964,street,,HPD,
1001600001,1,160,1,Park Row Extension,1961,Expired,2001,1964,street,,HPD,
1001600002,1,160,2,Park Row Extension,1961,Expired,2001,1964,street,,HPD,
1001600003,1,160,3,Park Row Extension,1961,Expired,2001,1964,street,,HPD,
1001600005,1,160,5,Park Row Extension,1961,Expired,2001,1964,street,,HPD,
1001600006,1,160,6,Park Row Extension,1961,Expired,2001,1964,"part public and semi-public court house parking, part street",,HPD,
1001610033,1,161,33,Park Row Extension,1961,Expired,2001,1964,public and semi-public park,,HPD,
1001610034,1,161,34,Park Row Extension,1961,Expired,2001,1964,public and semi-public park,,HPD,
1001610035,1,161,35,Park Row Extension,1961,Expired,2001,1964,public and semi-public park,,HPD,
1001610036,1,161,36,Park Row Extension,1961,Expired,2001,1964,public and semi-public park,,HPD,
1001610037,1,161,37,Park Row Extension,1961,Expired,2001,1964,public and semi-public park,,HPD,
1001610038,1,161,38,Park Row Extension,1961,Expired,2001,1964,public and semi-public park,,HPD,
1001610039,1,161,39,Park Row Extension,1961,Expired,2001,1964,public and semi-public park,,HPD,
1001610040,1,161,40,Park Row Extension,1961,Expired,2001,1964,public and semi-public park,,HPD,
1001610041,1,161,41,Park Row Extension,1961,Expired,2001,1964,public and semi-public park,,HPD,
1003820001,1,382,1,Tompkins Square,1960,Expired,2000,1962,residential,,HPD,
1003820002,1,382,2,Tompkins Square,1960,Expired,2000,1962,residential,,HPD,
1003820004,1,382,4,Tompkins Square,1960,Expired,2000,1962,residential,,HPD,
1003820005,1,382,5,Tompkins Square,1960,Expired,2000,1962,residential,,HPD,
1003820006,1,382,6,Tompkins Square,1960,Expired,2000,1962,residential,,HPD,
1003820007,1,382,7,Tompkins Square,1960,Expired,2000,1962,residential,,HPD,
1003820008,1,382,8,Tompkins Square,1960,Expired,2000,1962,residential,,HPD,
1003820009,1,382,9,Tompkins Square,1960,Expired,2000,1962,residential,,HPD,
1003820010,1,382,10,Tompkins Square,1960,Expired,2000,1962,residential,,HPD,
1003820011,1,382,11,Tompkins Square,1960,Expired,2000,1962,residential,,HPD,
1003820013,1,382,13,Tompkins Square,1960,Expired,2000,1962,residential,,HPD,
1003820017,1,382,17,Tompkins Square,1960,Expired,2000,1962,residential,,HPD,
1003820052,1,382,52,Tompkins Square,1960,Expired,2000,1962,residential,,HPD,
1003820100,1,382,100,Tompkins Square,1960,Expired,2000,1962,residential,,Manual,Associated by Atlas
1003810001,1,381,1,Tompkins Square,1960,Expired,2000,1962,residential and retail-commercial,,HPD,
1003810003,1,381,3,Tompkins Square,1960,Expired,2000,1962,residential and retail-commercial,,HPD,
1003810006,1,381,6,Tompkins Square,1960,Expired,2000,1962,residential and retail-commercial,,HPD,
1003810008,1,381,8,Tompkins Square,1960,Expired,2000,1962,residential and retail-commercial,,HPD,
1003810009,1,381,9,Tompkins Square,1960,Expired,2000,1962,residential and retail-commercial,,HPD,
1003810010,1,381,10,Tompkins Square,1960,Expired,2000,1962,residential and retail-commercial,,HPD,
1003810014,1,381,14,Tompkins Square,1960,Expired,2000,1962,residential and retail-commercial,,HPD,
1003810015,1,381,15,Tompkins Square,1960,Expired,2000,1962,residential and retail-commercial,,HPD,
1003810016,1,381,16,Tompkins Square,1960,Expired,2000,1962,residential and retail-commercial,,HPD,
1003810017,1,381,17,Tompkins Square,1960,Expired,2000,1962,residential and retail-commercial,,HPD,
1003810018,1,381,18,Tompkins Square,1960,Expired,2000,1962,residential and retail-commercial,,HPD,
1003810019,1,381,19,Tompkins Square,1960,Expired,2000,1962,residential and retail-commercial,,HPD,
1003810020,1,381,20,Tompkins Square,1960,Expired,2000,1962,residential and retail-commercial,,HPD,
1003810021,1,381,21,Tompkins Square,1960,Expired,2000,1962,residential and retail-commercial,,HPD,
1003810022,1,381,22,Tompkins Square,1960,Expired,2000,1962,residential and retail-commercial,,HPD,
1003810024,1,381,24,Tompkins Square,1960,Expired,2000,1962,residential and retail-commercial,,HPD,
1003810025,1,381,25,Tompkins Square,1960,Expired,2000,1962,residential and retail-commercial,,HPD,
1003810026,1,381,26,Tompkins Square,1960,Expired,2000,1962,residential and retail-commercial,,HPD,
1003810027,1,381,27,Tompkins Square,1960,Expired,2000,1962,residential and retail-commercial,,HPD,
1003810029,1,381,29,Tompkins Square,1960,Expired,2000,1962,residential and retail-commercial,,HPD,
1003810031,1,381,31,Tompkins Square,1960,Expired,2000,1962,residential and retail-commercial,,HPD,
1003800001,1,380,1,Tompkins Square,1960,Expired,2000,1962,residential and retail-commercial,,HPD,
1003800002,1,380,2,Tompkins Square,1960,Expired,2000,1962,residential and retail-commercial,,HPD,
1003800003,1,380,3,Tompkins Square,1960,Expired,2000,1962,residential and retail-commercial,,HPD,
1003800004,1,380,4,Tompkins Square,1960,Expired,2000,1962,residential and retail-commercial,,HPD,
1003800005,1,380,5,Tompkins Square,1960,Expired,2000,1962,residential and retail-commercial,,HPD,
1003800006,1,380,6,Tompkins Square,1960,Expired,2000,1962,residential and retail-commercial,,HPD,
1003800007,1,380,7,Tompkins Square,1960,Expired,2000,1962,residential and retail-commercial,,HPD,
1003800008,1,380,8,Tompkins Square,1960,Expired,2000,1962,residential and retail-commercial,,HPD,
1003800009,1,380,9,Tompkins Square,1960,Expired,2000,1962,residential and retail-commercial,,HPD,
1003800010,1,380,10,Tompkins Square,1960,Expired,2000,1962,residential and retail-commercial,,HPD,
1003800017,1,380,17,Tompkins Square,1960,Expired,2000,1962,residential and retail-commercial,,HPD,
1003800020,1,380,20,Tompkins Square,1960,Expired,2000,1962,residential and retail-commercial,,HPD,
1003800023,1,380,23,Tompkins Square,1960,Expired,2000,1962,residential and retail-commercial,,HPD,
1003800026,1,380,26,Tompkins Square,1960,Expired,2000,1962,residential and retail-commercial,,HPD,
1003800027,1,380,27,Tompkins Square,1960,Expired,2000,1962,residential and retail-commercial,,HPD,
1003800028,1,380,28,Tompkins Square,1960,Expired,2000,1962,residential and retail-commercial,,HPD,
1003800034,1,380,34,Tompkins Square,1960,Expired,2000,1962,residential and retail-commercial,,HPD,
1003800035,1,380,35,Tompkins Square,1960,Expired,2000,1962,public or semi-public,,HPD,
1003800037,1,380,37,Tompkins Square,1960,Expired,2000,1962,public or semi-public,,HPD,
1003800039,1,380,39,Tompkins Square,1960,Expired,2000,1962,public or semi-public,,HPD,
1003800043,1,380,43,Tompkins Square,1960,Expired,2000,1962,public or semi-public,,HPD,
1003800047,1,380,47,Tompkins Square,1960,Expired,2000,1962,public or semi-public,,HPD,
1003800050,1,380,50,Tompkins Square,1960,Expired,2000,1962,public or semi-public,,HPD,
1003800051,1,380,51,Tompkins Square,1960,Expired,2000,1962,public or semi-public,,HPD,
1003800053,1,380,53,Tompkins Square,1960,Expired,2000,1962,public or semi-public,,HPD,
1003800054,1,380,54,Tompkins Square,1960,Expired,2000,1962,public or semi-public,,HPD,
1003800055,1,380,55,Tompkins Square,1960,Expired,2000,1962,public or semi-public,,HPD,
1003800058,1,380,58,Tompkins Square,1960,Expired,2000,1962,public or semi-public,,HPD,
1020410050,1,2041,50,Bradhurst,1997,Active,2037,2004,residential,,HPD,
1020410052,1,2041,52,Bradhurst,1997,Active,2037,2004,residential,,HPD,
1020410056,1,2041,56,Bradhurst,1997,Active,2037,2004,residential,,HPD,
1020417503,1,2041,7503,Bradhurst,1997,Active,2037,2004,residential,,Manual,Lot Mergers
1020417504,1,2041,7504,Bradhurst,1997,Active,2037,2004,residential,,Manual,Lot Mergers
1020420120,1,2042,120,Bradhurst,1997,Active,2037,2004,commercial/residential,,HPD,
1020480045,1,2048,45,Bradhurst,1997,Active,2037,2004,commercial/residential,,HPD,
1020480044,1,2048,44,Bradhurst,1997,Active,2037,2004,commercial/residential,,Manual,Lot 45 Merged into Lot 44
1020430013,1,2043,13,Bradhurst,1997,Active,2037,2004,commercial/residential,,HPD,
1020430019,1,2043,19,Bradhurst,1997,Active,2037,2004,commercial/residential,,HPD,
1020430020,1,2043,20,Bradhurst,1997,Active,2037,2004,commercial/residential,,HPD,
1020430021,1,2043,21,Bradhurst,1997,Active,2037,2004,commercial/residential,,HPD,
1020430009,1,2043,9,Bradhurst,1997,Active,2037,2004,community facility,,HPD,
1020440011,1,2044,11,Bradhurst,1997,Active,2037,2004,commercial/residential,,HPD,
1020440012,1,2044,12,Bradhurst,1997,Active,2037,2004,commercial/residential,,HPD,
1020290036,1,2029,36,Bradhurst,1997,Active,2037,2004,commercial/residential,,HPD,
1020300016,1,2030,16,Bradhurst,1997,Active,2037,2004,commercial/residential,,HPD,
1020300004,1,2030,4,Bradhurst,1997,Active,2037,2004,commercial/residential,,HPD,
1020300010,1,2030,10,Bradhurst,1997,Active,2037,2004,commercial/residential,,Manual,Lot 16 merged into Lot 10
1020440023,1,2044,23,Bradhurst,1997,Active,2037,2004,commercial/residential,,HPD,
1020440024,1,2044,24,Bradhurst,1997,Active,2037,2004,commercial/residential,,HPD,
1020440025,1,2044,25,Bradhurst,1997,Active,2037,2004,commercial/residential,,HPD,
1020440026,1,2044,26,Bradhurst,1997,Active,2037,2004,commercial/residential,,HPD,
1020440027,1,2044,27,Bradhurst,1997,Active,2037,2004,commercial/residential,,HPD,
1020440028,1,2044,28,Bradhurst,1997,Active,2037,2004,commercial/residential,,HPD,
1020440029,1,2044,29,Bradhurst,1997,Active,2037,2004,commercial/residential,,HPD,
1020440030,1,2044,30,Bradhurst,1997,Active,2037,2004,commercial/residential,,HPD,
1020440031,1,2044,31,Bradhurst,1997,Active,2037,2004,commercial/residential,,HPD,
1020440032,1,2044,32,Bradhurst,1997,Active,2037,2004,commercial/residential,,HPD,
1020440033,1,2044,33,Bradhurst,1997,Active,2037,2004,commercial/residential,,HPD,
1020440034,1,2044,34,Bradhurst,1997,Active,2037,2004,commercial/residential,,HPD,
1020440035,1,2044,35,Bradhurst,1997,Active,2037,2004,commercial/residential,,HPD,
1020440036,1,2044,36,Bradhurst,1997,Active,2037,2004,commercial/residential,,HPD,
1020440037,1,2044,37,Bradhurst,1997,Active,2037,2004,commercial/residential,,HPD,
1020440137,1,2044,137,Bradhurst,1997,Active,2037,2004,commercial/residential,,HPD,
1020440038,1,2044,38,Bradhurst,1997,Active,2037,2004,commercial/residential,,HPD,
1020440039,1,2044,39,Bradhurst,1997,Active,2037,2004,commercial/residential,,HPD,
1020440040,1,2044,40,Bradhurst,1997,Active,2037,2004,commercial/residential,,HPD,
1020447501,1,2044,7501,Bradhurst,1997,Active,2037,2004,commercial/residential,,Manual,Lot Merger
1020510117,1,2051,117,Bradhurst,1997,Active,2037,2004,commercial/residential,,HPD,
1020510118,1,2051,118,Bradhurst,1997,Active,2037,2004,commercial/residential,,HPD,
1020510139,1,2051,139,Bradhurst,1997,Active,2037,2004,community facility,,HPD,
1020510125,1,2051,125,Bradhurst,1997,Active,2037,2004,commercial/residential,,HPD,
1020510126,1,2051,126,Bradhurst,1997,Active,2037,2004,commercial/residential,,HPD,
1020510127,1,2051,127,Bradhurst,1997,Active,2037,2004,commercial/residential,,HPD,
1020510128,1,2051,128,Bradhurst,1997,Active,2037,2004,commercial/residential,,HPD,
1020510129,1,2051,129,Bradhurst,1997,Active,2037,2004,commercial/residential,,HPD,
1020510130,1,2051,130,Bradhurst,1997,Active,2037,2004,commercial/residential,,HPD,
1020510132,1,2051,132,Bradhurst,1997,Active,2037,2004,commercial/residential,,HPD,
1020510133,1,2051,133,Bradhurst,1997,Active,2037,2004,commercial/residential,,HPD,
1020510134,1,2051,134,Bradhurst,1997,Active,2037,2004,commercial/residential,,HPD,
1020517501,1,2051,7501,Bradhurst,1997,Active,2037,2004,commercial/residential,,Manual,Lot Merger
1020310044,1,2031,44,Bradhurst,1997,Active,2037,2004,open space,,HPD,
1020310045,1,2031,45,Bradhurst,1997,Active,2037,2004,open space,,HPD,
1020310046,1,2031,46,Bradhurst,1997,Active,2037,2004,open space,,HPD,
1020310048,1,2031,48,Bradhurst,1997,Active,2037,2004,open space,,HPD,
1020310049,1,2031,49,Bradhurst,1997,Active,2037,2004,open space,,HPD,
1020310051,1,2031,51,Bradhurst,1997,Active,2037,2004,open space,,HPD,
1020450001,1,2045,1,Bradhurst,1997,Active,2037,2004,commercial/residential,,HPD,
1020450007,1,2045,7,Bradhurst,1997,Active,2037,2004,commercial/residential,,HPD,
1020450009,1,2045,9,Bradhurst,1997,Active,2037,2004,commercial/residential,,HPD,
1020457501,1,2045,7501,Bradhurst,1997,Active,2037,2004,commercial/residential,,Manual,Lot Merger
1020320030,1,2032,30,Bradhurst,1997,Active,2037,2004,commercial/residential,,HPD,
1020320031,1,2032,31,Bradhurst,1997,Active,2037,2004,commercial/residential,,HPD,
1020320023,1,2032,23,Bradhurst,1997,Active,2037,2004,commercial/residential,,HPD,
1020320001,1,2032,1,Bradhurst,1997,Active,2037,2004,commercial/residential,,HPD,
1020320002,1,2032,2,Bradhurst,1997,Active,2037,2004,commercial/residential,,HPD,
1020320003,1,2032,3,Bradhurst,1997,Active,2037,2004,commercial/residential,,HPD,
1020330012,1,2033,12,Bradhurst,1997,Active,2037,2004,commercial/residential,,HPD,
1020337501,1,2033,7501,Bradhurst,1997,Active,2037,2004,commercial/residential,,Manual,Lot 12 updated to 7501
1020340029,1,2034,29,Bradhurst,1997,Active,2037,2004,commercial/residential,,HPD,
1020340034,1,2034,34,Bradhurst,1997,Active,2037,2004,commercial/residential,,HPD,
1020340035,1,2034,35,Bradhurst,1997,Active,2037,2004,commercial/residential,,HPD,
1020340024,1,2034,24,Bradhurst,1997,Active,2037,2004,commercial/residential,,HPD,
1020340025,1,2034,25,Bradhurst,1997,Active,2037,2004,commercial/residential,,HPD,
1020340015,1,2034,15,Bradhurst,1997,Active,2037,2004,open space,,HPD,
1020340016,1,2034,16,Bradhurst,1997,Active,2037,2004,open space,,HPD,
1020340017,1,2034,17,Bradhurst,1997,Active,2037,2004,open space,,HPD,
1020340018,1,2034,18,Bradhurst,1997,Active,2037,2004,open space,,HPD,
1020340001,1,2034,1,Bradhurst,1997,Active,2037,2004,comercial/residential,,HPD,
1020347501,1,2034,7501,Bradhurst,1997,Active,2037,2004,comercial/residential,,Manual,Lot 1 merged into Lot 7501
1020347502,1,2034,7502,Bradhurst,1997,Active,2037,2004,comercial/residential,,Manual,Lot 17 became 7502
1020450042,1,2045,42,Bradhurst,1997,Active,2037,2004,residential,,HPD,
1020450043,1,2045,43,Bradhurst,1997,Active,2037,2004,residential,,HPD,
1020450044,1,2045,44,Bradhurst,1997,Active,2037,2004,residential,,HPD,
1020450045,1,2045,45,Bradhurst,1997,Active,2037,2004,residential,,HPD,
1020450046,1,2045,46,Bradhurst,1997,Active,2037,2004,residential,,HPD,
1020450047,1,2045,47,Bradhurst,1997,Active,2037,2004,residential,,HPD,
1020450048,1,2045,48,Bradhurst,1997,Active,2037,2004,residential,,HPD,
1020450049,1,2045,49,Bradhurst,1997,Active,2037,2004,residential,,HPD,
1020450050,1,2045,50,Bradhurst,1997,Active,2037,2004,residential,,HPD,
1020450061,1,2045,61,Bradhurst,1997,Active,2037,2004,residential,,HPD,
1020450062,1,2045,62,Bradhurst,1997,Active,2037,2004,residential,,HPD,
1020450054,1,2045,54,Bradhurst,1997,Active,2037,2004,residential,,HPD,
1020450055,1,2045,55,Bradhurst,1997,Active,2037,2004,residential,,HPD,
1020450056,1,2045,56,Bradhurst,1997,Active,2037,2004,residential,,HPD,
1020450067,1,2045,67,Bradhurst,1997,Active,2037,2004,commercial/residential,,HPD,
1020450068,1,2045,68,Bradhurst,1997,Active,2037,2004,commercial/residential,,HPD,
1020450069,1,2045,69,Bradhurst,1997,Active,2037,2004,commercial/residential,,HPD,
1020450070,1,2045,70,Bradhurst,1997,Active,2037,2004,commercial/residential,,HPD,
1020450071,1,2045,71,Bradhurst,1997,Active,2037,2004,commercial/residential,,HPD,
1020450072,1,2045,72,Bradhurst,1997,Active,2037,2004,commercial/residential,,HPD,
1020450073,1,2045,73,Bradhurst,1997,Active,2037,2004,commercial/residential,,HPD,
1020450074,1,2045,74,Bradhurst,1997,Active,2037,2004,commercial/residential,,HPD,
1020450075,1,2045,75,Bradhurst,1997,Active,2037,2004,commercial/residential,,HPD,
1020450076,1,2045,76,Bradhurst,1997,Active,2037,2004,commercial/residential,,HPD,
1020450077,1,2045,77,Bradhurst,1997,Active,2037,2004,commercial/residential,,HPD,
1020450079,1,2045,79,Bradhurst,1997,Active,2037,2004,commercial/residential,,HPD,
1020450082,1,2045,82,Bradhurst,1997,Active,2037,2004,commercial/residential,,HPD,
1020450090,1,2045,90,Bradhurst,1997,Active,2037,2004,commercial/residential,,HPD,
1020457502,1,2045,7502,Bradhurst,1997,Active,2037,2004,commercial/residential,,Manual,Lot Merger
1020457503,1,2045,7503,Bradhurst,1997,Active,2037,2004,commercial/residential,,Manual,Lot Merger
1020460028,1,2046,28,Bradhurst,1997,Active,2037,2004,commercial/residential,,HPD,
1020390007,1,2039,7,Bradhurst,1997,Active,2037,2004,commercial,,HPD,
1020390008,1,2039,8,Bradhurst,1997,Active,2037,2004,commercial,,HPD,
1020390010,1,2039,10,Bradhurst,1997,Active,2037,2004,commercial,,HPD,
1020390011,1,2039,11,Bradhurst,1997,Active,2037,2004,commercial,,HPD,
1020390013,1,2039,13,Bradhurst,1997,Active,2037,2004,commercial,,HPD,
1020390052,1,2039,52,Bradhurst,1997,Active,2037,2004,commercial,,HPD,
1020390054,1,2039,54,Bradhurst,1997,Active,2037,2004,commercial,,HPD,
1020390055,1,2039,55,Bradhurst,1997,Active,2037,2004,commercial,,HPD,
1020390057,1,2039,57,Bradhurst,1997,Active,2037,2004,commercial,,HPD,
1020390058,1,2039,58,Bradhurst,1997,Active,2037,2004,commercial,,HPD,
1020390060,1,2039,60,Bradhurst,1997,Active,2037,2004,commercial,,HPD,
1020470010,1,2047,10,Bradhurst,1997,Active,2037,2004,commercial/residential,,HPD,
1020470011,1,2047,11,Bradhurst,1997,Active,2037,2004,commercial/residential,,HPD,
1015360019,1,1536,19,Ruppert,1968,Expired,2008,1980,park,,HPD,
1015360020,1,1536,20,Ruppert,1968,Expired,2008,1980,park,,HPD,
1015360021,1,1536,21,Ruppert,1968,Expired,2008,1980,park,,HPD,
1015360022,1,1536,22,Ruppert,1968,Expired,2008,1980,park,,HPD,
1015360026,1,1536,26,Ruppert,1968,Expired,2008,1980,park,,HPD,
1015360030,1,1536,30,Ruppert,1968,Expired,2008,1980,park,,HPD,
1015360031,1,1536,31,Ruppert,1968,Expired,2008,1980,park,,HPD,
1015360001,1,1536,1,Ruppert,1968,Expired,2008,1980,residential/commerical mix,,HPD,
1015360025,1,1536,25,Ruppert,1968,Expired,2008,1980,park,,Manual,Lot Merger
1015370001,1,1537,1,Ruppert,1968,Expired,2008,1980,residential/commerical mix,,HPD,
1015370009,1,1537,9,Ruppert,1968,Expired,2008,1980,residential/commerical mix,,HPD,
1015370010,1,1537,10,Ruppert,1968,Expired,2008,1980,residential/commerical mix,,HPD,
1015370017,1,1537,17,Ruppert,1968,Expired,2008,1980,residential/commerical mix,,HPD,
1015370022,1,1537,22,Ruppert,1968,Expired,2008,1980,residential/commerical mix,,HPD,
1015370027,1,1537,27,Ruppert,1968,Expired,2008,1980,residential/commerical mix,,HPD,
1015370032,1,1537,32,Ruppert,1968,Expired,2008,1980,residential/commerical mix,,HPD,
1015377501,1,1537,7501,Ruppert,1968,Expired,2008,1980,residential/commerical mix,,Manual,Lot Merger
1015380046,1,1538,46,Ruppert,1968,Expired,2008,1980,commercial,,HPD,
1015380047,1,1538,47,Ruppert,1968,Expired,2008,1980,commercial,,HPD,
1015380048,1,1538,48,Ruppert,1968,Expired,2008,1980,commercial,,HPD,
1015380012,1,1538,12,Ruppert,1968,Expired,2008,1980,park,,HPD,
1015380021,1,1538,21,Ruppert,1968,Expired,2008,1980,commerical/residential mix,,HPD,
1015380001,1,1538,1,Ruppert,1968,Expired,2008,1980,commerical/residential mix,,Manual,Lot Merger
1015380010,1,1538,10,Ruppert,1968,Expired,2008,1980,commerical/residential mix,,Manual,Lot Merger
1015390001,1,1539,1,Ruppert,1968,Expired,2008,1980,commerical/residential mix,,HPD,
1015390005,1,1539,5,Ruppert,1968,Expired,2008,1980,commerical/residential mix,,HPD,
1015390007,1,1539,7,Ruppert,1968,Expired,2008,1980,commerical/residential mix,,HPD,
1015390012,1,1539,12,Ruppert,1968,Expired,2008,1980,commerical/residential mix,,HPD,
1015390034,1,1539,34,Ruppert,1968,Expired,2008,1980,commerical/residential mix,,HPD,
1015390049,1,1539,49,Ruppert,1968,Expired,2008,1980,commerical/residential mix,,HPD,
1015390001,1,1539,1,Ruppert,1968,Expired,2008,1980,commerical/residential mix,,Manual,Lot Merger
1015390010,1,1539,10,Ruppert,1968,Expired,2008,1980,commerical/residential mix,,Manual,Lot Merger
1009910060,1,991,60,Waterside,1967,Active,2066,NA,"new residential with appurntenant accessory uses, (city owned land redeveloped including parks and open space)",,Manual,Mapped to Geographic Details from Atlas
1009910061,1,991,61,Waterside,1967,Active,2066,NA,"new residential with appurntenant accessory uses, (city owned land redeveloped including parks and open space)",,Manual,Mapped to Geographic Details from Atlas
1003150076,1,315,76,Seward Park,1952,Expired,1992,1956,Park,,Manual; dispositions from slum clearance plan,Mapped to Geographic Details from Atlas
1003150070,1,315,70,Seward Park,1952,Expired,1992,1956,"commercial, open space",,Manual; dispositions from slum clearance plan,Mapped to Geographic Details from Atlas
1003150001,1,315,1,Seward Park,1952,Expired,1992,1956,"residential, retail, underground parking garage, open space",,Manual; dispositions from slum clearance plan,Mapped to Geographic Details from Atlas
1003150047,1,315,47,Seward Park,1952,Expired,1992,1956,"residential, open space",,Manual; dispositions from slum clearance plan,Mapped to Geographic Details from Atlas
1003150040,1,315,40,Seward Park,1952,Expired,1992,1956,institutional,,Manual; dispositions from slum clearance plan,Mapped to Geographic Details from Atlas
1003110013,1,311,13,Seward Park,1952,Expired,1992,1956,"residential, retail, office, underground parking garage, open space",,Manual; dispositions from slum clearance plan,Mapped to Geographic Details from Atlas
1003110035,1,311,35,Seward Park,1952,Expired,1992,1956,Park,,Manual; dispositions from slum clearance plan,Mapped to Geographic Details from Atlas
1003070001,1,307,1,Hester-Allen Street,1969,Expired,2009,NA,Residential,,Manual,Mapped to Geographic Details from Atlas
1003210001,1,321,1,Corlears Hook,1952,Expired,1992,NA,"Residential, parking, open space",,Manual,Mapped to Geographic Details from Atlas
1002630008,1,263,8,Corlears Hook,1952,Expired,1992,NA,"Residential, parking, open space",,Manual,Mapped to Geographic Details from Atlas
1002660065,1,266,65,Corlears Hook,1952,Expired,1992,NA,Commercial,,Manual,Mapped to Geographic Details from Atlas
